lote_id,fecha_inicio,fecha_fin,actividad,area,duracion_min,rendimiento_kg,humedad_pct,defectos_kg,motivo_parada,operadores,notas
L-1144,2025-10-19T12:40:55.296317,2025-10-19T13:07:55.296317,Limpieza,Acondicionamiento,27,1096,15.62,0,,2,Humedad alta
L-1144,2025-10-19T13:59:55.296317,2025-10-19T14:24:55.296317,Control-Materia-Prima,Acondicionamiento,25,1074,10.15,0,,5,
L-1144,2025-10-19T14:34:55.296317,2025-10-19T15:22:55.296317,Preparacion-Alimentacion-Molinos,Molienda,48,995,12.22,0,,3,
L-1144,2025-10-19T15:34:55.296317,2025-10-19T17:26:55.296317,Molienda,Molienda,112,1007,11.5,0,,4,
L-1144,2025-10-19T18:13:55.296317,2025-10-19T18:31:55.296317,Control-Calidad-Molienda,Molienda,18,949,13.36,0,,5,
L-1144,2025-10-19T19:06:55.296317,2025-10-19T19:25:55.296317,Preparacion-Dosificacion,Envasado,19,962,14.21,0,,4,
L-1144,2025-10-19T19:35:55.296317,2025-10-19T20:12:55.296317,Sellado-Etiquetado,Envasado,37,923,12.57,0,,2,
L-1145,2025-10-17T14:55:55.296317,2025-10-17T15:21:55.296317,Limpieza,Acondicionamiento,26,937,11.32,0,,3,
L-1145,2025-10-17T15:34:55.296317,2025-10-17T15:56:55.296317,Control-Materia-Prima,Acondicionamiento,22,976,10.06,0,,6,
L-1145,2025-10-17T16:04:55.296317,2025-10-17T16:37:55.296317,Preparacion-Alimentacion-Molinos,Molienda,33,903,9.02,0,,6,
L-1145,2025-10-17T17:34:55.296317,2025-10-17T19:32:55.296317,Molienda,Molienda,118,898,13.92,0,,2,
L-1145,2025-10-17T20:24:55.296317,2025-10-17T20:48:55.296317,Control-Calidad-Molienda,Molienda,24,866,13.03,0,,4,
L-1145,2025-10-17T21:13:55.296317,2025-10-17T21:35:55.296317,Preparacion-Dosificacion,Envasado,22,822,10.57,0,,3,
L-1145,2025-10-17T22:01:55.296317,2025-10-17T22:44:55.296317,Sellado-Etiquetado,Envasado,43,844,12.61,0,,1,
L-1146,2025-10-17T22:40:55.296317,2025-10-17T23:12:55.296317,Limpieza,Acondicionamiento,32,1069,12.28,116,,5,Defectos detectados
L-1146,2025-10-18T00:12:55.296317,2025-10-18T00:29:55.296317,Control-Materia-Prima,Acondicionamiento,17,903,11.68,0,,5,
L-1146,2025-10-18T01:25:55.296317,2025-10-18T04:04:55.296317,Preparacion-Alimentacion-Molinos,Molienda,159,938,13.22,40,atasco,2,Defectos detectados
L-1146,2025-10-18T04:22:55.296317,2025-10-18T06:13:55.296317,Molienda,Molienda,111,904,12.25,0,,2,
L-1146,2025-10-18T06:37:55.296317,2025-10-18T07:07:55.296317,Control-Calidad-Molienda,Molienda,30,904,10.6,0,,3,
L-1146,2025-10-18T07:59:55.296317,2025-10-18T08:17:55.296317,Preparacion-Dosificacion,Envasado,18,728,8.0,0,,4,
L-1146,2025-10-18T08:25:55.296317,2025-10-18T09:01:55.296317,Sellado-Etiquetado,Envasado,36,855,13.01,0,,4,
L-1147,2025-10-16T04:26:55.296317,2025-10-16T04:55:55.296317,Limpieza,Acondicionamiento,29,906,10.05,0,,6,
L-1147,2025-10-16T05:46:55.296317,2025-10-16T06:05:55.296317,Control-Materia-Prima,Acondicionamiento,19,919,9.57,0,,2,
L-1147,2025-10-16T06:43:55.296317,2025-10-16T07:35:55.296317,Preparacion-Alimentacion-Molinos,Molienda,52,960,10.14,0,,2,
L-1147,2025-10-16T08:11:55.296317,2025-10-16T10:07:55.296317,Molienda,Molienda,116,834,9.49,0,,3,
L-1147,2025-10-16T10:30:55.296317,2025-10-16T10:54:55.296317,Control-Calidad-Molienda,Molienda,24,829,9.25,0,,6,
L-1147,2025-10-16T11:53:55.296317,2025-10-16T12:14:55.296317,Preparacion-Dosificacion,Envasado,21,929,8.94,0,,4,
L-1147,2025-10-16T12:45:55.296317,2025-10-16T13:23:55.296317,Sellado-Etiquetado,Envasado,38,791,11.57,0,,2,
L-1148,2025-09-27T13:08:55.296317,2025-09-27T13:31:55.296317,Limpieza,Acondicionamiento,23,981,10.86,0,,2,
L-1148,2025-09-27T14:26:55.296317,2025-09-27T15:34:55.296317,Control-Materia-Prima,Acondicionamiento,68,1112,11.43,0,falla_electrica,3,
L-1148,2025-09-27T15:50:55.296317,2025-09-27T16:38:55.296317,Preparacion-Alimentacion-Molinos,Molienda,48,1016,8.0,0,,5,
L-1148,2025-09-27T16:50:55.296317,2025-09-27T18:44:55.296317,Molienda,Molienda,114,878,12.31,0,,2,
L-1148,2025-09-27T19:38:55.296317,2025-09-27T20:05:55.296317,Control-Calidad-Molienda,Molienda,27,935,10.63,0,,6,
L-1148,2025-09-27T20:48:55.296317,2025-09-27T21:06:55.296317,Preparacion-Dosificacion,Envasado,18,795,14.4,0,,1,
L-1148,2025-09-27T21:17:55.296317,2025-09-27T21:49:55.296317,Sellado-Etiquetado,Envasado,32,886,8.64,0,,1,
L-1149,2025-09-28T10:08:55.296317,2025-09-28T10:38:55.296317,Limpieza,Acondicionamiento,30,1030,12.66,0,,6,
L-1149,2025-09-28T11:14:55.296317,2025-09-28T11:36:55.296317,Control-Materia-Prima,Acondicionamiento,22,996,10.86,0,,3,
L-1149,2025-09-28T11:48:55.296317,2025-09-28T12:36:55.296317,Preparacion-Alimentacion-Molinos,Molienda,48,891,8.31,0,,4,
L-1149,2025-09-28T12:59:55.296317,2025-09-28T15:11:55.296317,Molienda,Molienda,132,873,11.97,0,,4,
L-1149,2025-09-28T15:56:55.296317,2025-09-28T16:20:55.296317,Control-Calidad-Molienda,Molienda,24,868,12.06,0,,5,
L-1149,2025-09-28T16:51:55.296317,2025-09-28T17:08:55.296317,Preparacion-Dosificacion,Envasado,17,1001,8.32,0,,1,
L-1149,2025-09-28T17:41:55.296317,2025-09-28T18:16:55.296317,Sellado-Etiquetado,Envasado,35,876,14.08,0,,2,
L-1150,2025-09-26T10:08:55.296317,2025-09-26T10:29:55.296317,Limpieza,Acondicionamiento,21,984,12.43,0,,6,
L-1150,2025-09-26T10:37:55.296317,2025-09-26T11:03:55.296317,Control-Materia-Prima,Acondicionamiento,26,972,13.55,0,,6,
L-1150,2025-09-26T12:03:55.296317,2025-09-26T13:54:55.296317,Preparacion-Alimentacion-Molinos,Molienda,111,913,15.88,0,falla_electrica,6,Humedad alta
L-1150,2025-09-26T14:08:55.296317,2025-09-26T16:03:55.296317,Molienda,Molienda,115,834,12.87,0,,4,
L-1150,2025-09-26T16:59:55.296317,2025-09-26T17:27:55.296317,Control-Calidad-Molienda,Molienda,28,912,9.5,0,,2,
L-1150,2025-09-26T18:06:55.296317,2025-09-26T18:24:55.296317,Preparacion-Dosificacion,Envasado,18,965,11.92,0,,1,
L-1150,2025-09-26T19:01:55.296317,2025-09-26T19:33:55.296317,Sellado-Etiquetado,Envasado,32,799,11.03,0,,1,
L-1151,2025-10-18T04:45:55.296317,2025-10-18T05:12:55.296317,Limpieza,Acondicionamiento,27,971,12.61,0,,2,
L-1151,2025-10-18T06:10:55.296317,2025-10-18T06:26:55.296317,Control-Materia-Prima,Acondicionamiento,16,931,14.51,0,,2,
L-1151,2025-10-18T06:59:55.296317,2025-10-18T07:41:55.296317,Preparacion-Alimentacion-Molinos,Molienda,42,1053,8.0,0,,6,
L-1151,2025-10-18T08:31:55.296317,2025-10-18T10:42:55.296317,Molienda,Molienda,131,969,9.83,0,,4,
L-1151,2025-10-18T11:06:55.296317,2025-10-18T11:29:55.296317,Control-Calidad-Molienda,Molienda,23,1007,11.18,0,,3,
L-1151,2025-10-18T11:40:55.296317,2025-10-18T11:56:55.296317,Preparacion-Dosificacion,Envasado,16,841,14.92,0,,1,
L-1151,2025-10-18T12:10:55.296317,2025-10-18T12:43:55.296317,Sellado-Etiquetado,Envasado,33,758,12.78,0,,4,
L-1152,2025-10-10T10:22:55.296317,2025-10-10T10:52:55.296317,Limpieza,Acondicionamiento,30,968,9.73,0,,4,
L-1152,2025-10-10T11:34:55.296317,2025-10-10T11:51:55.296317,Control-Materia-Prima,Acondicionamiento,17,1000,8.0,0,,3,
L-1152,2025-10-10T12:05:55.296317,2025-10-10T12:54:55.296317,Preparacion-Alimentacion-Molinos,Molienda,49,873,11.9,0,,6,
L-1152,2025-10-10T13:54:55.296317,2025-10-10T15:32:55.296317,Molienda,Molienda,98,882,11.38,0,,2,
L-1152,2025-10-10T16:15:55.296317,2025-10-10T16:40:55.296317,Control-Calidad-Molienda,Molienda,25,918,11.03,0,,6,
L-1152,2025-10-10T16:54:55.296317,2025-10-10T17:15:55.296317,Preparacion-Dosificacion,Envasado,21,915,10.53,0,,4,
L-1152,2025-10-10T17:23:55.296317,2025-10-10T18:00:55.296317,Sellado-Etiquetado,Envasado,37,917,11.18,0,,4,
L-1153,2025-09-29T04:36:55.296317,2025-09-29T05:04:55.296317,Limpieza,Acondicionamiento,28,992,14.75,0,,4,
L-1153,2025-09-29T05:59:55.296317,2025-09-29T06:19:55.296317,Control-Materia-Prima,Acondicionamiento,20,904,15.3,0,,3,Humedad alta
L-1153,2025-09-29T06:56:55.296317,2025-09-29T07:35:55.296317,Preparacion-Alimentacion-Molinos,Molienda,39,864,11.29,0,,6,
L-1153,2025-09-29T08:22:55.296317,2025-09-29T10:14:55.296317,Molienda,Molienda,112,855,10.27,0,,2,
L-1153,2025-09-29T11:01:55.296317,2025-09-29T11:29:55.296317,Control-Calidad-Molienda,Molienda,28,834,8.95,0,,4,
L-1153,2025-09-29T12:09:55.296317,2025-09-29T12:25:55.296317,Preparacion-Dosificacion,Envasado,16,825,9.16,0,,1,
L-1153,2025-09-29T13:06:55.296317,2025-09-29T13:34:55.296317,Sellado-Etiquetado,Envasado,28,856,11.51,0,,1,
L-1154,2025-10-02T23:47:55.296317,2025-10-03T00:16:55.296317,Limpieza,Acondicionamiento,29,1003,15.91,0,,6,Humedad alta
L-1154,2025-10-03T00:59:55.296317,2025-10-03T01:17:55.296317,Control-Materia-Prima,Acondicionamiento,18,1084,8.0,0,,2,
L-1154,2025-10-03T02:17:55.296317,2025-10-03T03:02:55.296317,Preparacion-Alimentacion-Molinos,Molienda,45,885,11.57,0,,6,
L-1154,2025-10-03T03:17:55.296317,2025-10-03T05:14:55.296317,Molienda,Molienda,117,939,12.17,0,,2,
L-1154,2025-10-03T05:58:55.296317,2025-10-03T06:21:55.296317,Control-Calidad-Molienda,Molienda,23,938,11.62,0,,2,
L-1154,2025-10-03T06:46:55.296317,2025-10-03T07:09:55.296317,Preparacion-Dosificacion,Envasado,23,981,11.7,0,,2,
L-1154,2025-10-03T08:02:55.296317,2025-10-03T08:46:55.296317,Sellado-Etiquetado,Envasado,44,833,10.95,0,,1,
L-1155,2025-09-26T09:13:55.296317,2025-09-26T09:41:55.296317,Limpieza,Acondicionamiento,28,1080,12.56,0,,2,
L-1155,2025-09-26T10:03:55.296317,2025-09-26T10:23:55.296317,Control-Materia-Prima,Acondicionamiento,20,912,10.89,0,,3,
L-1155,2025-09-26T10:47:55.296317,2025-09-26T11:26:55.296317,Preparacion-Alimentacion-Molinos,Molienda,39,919,13.68,0,,6,
L-1155,2025-09-26T11:41:55.296317,2025-09-26T13:27:55.296317,Molienda,Molienda,106,915,8.96,0,,5,
L-1155,2025-09-26T13:34:55.296317,2025-09-26T14:46:55.296317,Control-Calidad-Molienda,Molienda,72,900,12.99,0,calibracion,6,
L-1155,2025-09-26T15:07:55.296317,2025-09-26T15:25:55.296317,Preparacion-Dosificacion,Envasado,18,912,9.93,0,,3,
L-1155,2025-09-26T15:32:55.296317,2025-09-26T16:09:55.296317,Sellado-Etiquetado,Envasado,37,933,12.98,0,,3,
L-1156,2025-10-03T05:18:55.296317,2025-10-03T05:48:55.296317,Limpieza,Acondicionamiento,30,864,8.0,0,,4,
L-1156,2025-10-03T06:33:55.296317,2025-10-03T06:52:55.296317,Control-Materia-Prima,Acondicionamiento,19,1116,10.2,0,,5,
L-1156,2025-10-03T07:35:55.296317,2025-10-03T08:21:55.296317,Preparacion-Alimentacion-Molinos,Molienda,46,880,16.88,0,,6,Humedad alta
L-1156,2025-10-03T08:56:55.296317,2025-10-03T10:57:55.296317,Molienda,Molienda,121,900,13.47,0,,5,
L-1156,2025-10-03T11:36:55.296317,2025-10-03T12:04:55.296317,Control-Calidad-Molienda,Molienda,28,1012,14.5,0,,5,
L-1156,2025-10-03T12:52:55.296317,2025-10-03T13:16:55.296317,Preparacion-Dosificacion,Envasado,24,995,9.58,0,,1,
L-1156,2025-10-03T13:28:55.296317,2025-10-03T14:06:55.296317,Sellado-Etiquetado,Envasado,38,731,13.36,0,,1,
L-1157,2025-10-06T10:04:55.296317,2025-10-06T10:31:55.296317,Limpieza,Acondicionamiento,27,900,13.65,0,,3,
L-1157,2025-10-06T10:50:55.296317,2025-10-06T11:14:55.296317,Control-Materia-Prima,Acondicionamiento,24,1181,11.19,0,,6,
L-1157,2025-10-06T11:32:55.296317,2025-10-06T12:32:55.296317,Preparacion-Alimentacion-Molinos,Molienda,60,958,11.22,0,,3,
L-1157,2025-10-06T13:12:55.296317,2025-10-06T15:06:55.296317,Molienda,Molienda,114,935,15.84,0,,3,Humedad alta
L-1157,2025-10-06T15:15:55.296317,2025-10-06T15:35:55.296317,Control-Calidad-Molienda,Molienda,20,845,16.05,0,,4,Humedad alta
L-1157,2025-10-06T15:52:55.296317,2025-10-06T16:16:55.296317,Preparacion-Dosificacion,Envasado,24,887,11.56,0,,3,
L-1157,2025-10-06T17:04:55.296317,2025-10-06T17:34:55.296317,Sellado-Etiquetado,Envasado,30,845,15.31,0,,3,Humedad alta
L-1158,2025-10-12T03:25:55.296317,2025-10-12T03:53:55.296317,Limpieza,Acondicionamiento,28,984,15.73,0,,2,Humedad alta
L-1158,2025-10-12T04:44:55.296317,2025-10-12T05:04:55.296317,Control-Materia-Prima,Acondicionamiento,20,1055,9.61,56,,6,Defectos detectados
L-1158,2025-10-12T06:00:55.296317,2025-10-12T06:47:55.296317,Preparacion-Alimentacion-Molinos,Molienda,47,1057,12.65,0,,2,
L-1158,2025-10-12T07:07:55.296317,2025-10-12T09:11:55.296317,Molienda,Molienda,124,953,15.23,0,,2,Humedad alta
L-1158,2025-10-12T09:53:55.296317,2025-10-12T10:19:55.296317,Control-Calidad-Molienda,Molienda,26,943,8.0,0,,5,
L-1158,2025-10-12T10:39:55.296317,2025-10-12T11:03:55.296317,Preparacion-Dosificacion,Envasado,24,850,13.32,0,,4,
L-1158,2025-10-12T11:56:55.296317,2025-10-12T12:26:55.296317,Sellado-Etiquetado,Envasado,30,924,13.54,0,,1,
L-1159,2025-10-07T21:11:55.296317,2025-10-07T21:45:55.296317,Limpieza,Acondicionamiento,34,931,12.18,0,,6,
L-1159,2025-10-07T22:30:55.296317,2025-10-07T22:49:55.296317,Control-Materia-Prima,Acondicionamiento,19,970,12.48,0,,5,
L-1159,2025-10-07T23:19:55.296317,2025-10-08T01:20:55.296317,Preparacion-Alimentacion-Molinos,Molienda,121,1012,12.36,0,calibracion,5,
L-1159,2025-10-08T02:04:55.296317,2025-10-08T04:23:55.296317,Molienda,Molienda,139,857,10.45,0,,5,
L-1159,2025-10-08T05:01:55.296317,2025-10-08T05:25:55.296317,Control-Calidad-Molienda,Molienda,24,936,14.69,0,,3,
L-1159,2025-10-08T06:06:55.296317,2025-10-08T06:27:55.296317,Preparacion-Dosificacion,Envasado,21,931,14.12,0,,4,
L-1159,2025-10-08T06:43:55.296317,2025-10-08T07:18:55.296317,Sellado-Etiquetado,Envasado,35,978,14.01,0,,3,
L-1160,2025-10-20T04:31:55.296317,2025-10-20T05:02:55.296317,Limpieza,Acondicionamiento,31,1090,9.15,0,,4,
L-1160,2025-10-20T05:25:55.296317,2025-10-20T05:44:55.296317,Control-Materia-Prima,Acondicionamiento,19,1006,8.78,0,,6,
L-1160,2025-10-20T06:43:55.296317,2025-10-20T07:23:55.296317,Preparacion-Alimentacion-Molinos,Molienda,40,1007,12.77,0,,3,
L-1160,2025-10-20T08:18:55.296317,2025-10-20T10:26:55.296317,Molienda,Molienda,128,917,8.21,0,,6,
L-1160,2025-10-20T11:07:55.296317,2025-10-20T11:32:55.296317,Control-Calidad-Molienda,Molienda,25,984,11.2,0,,5,
L-1160,2025-10-20T12:27:55.296317,2025-10-20T12:49:55.296317,Preparacion-Dosificacion,Envasado,22,841,15.13,0,,2,Humedad alta
L-1160,2025-10-20T13:09:55.296317,2025-10-20T13:41:55.296317,Sellado-Etiquetado,Envasado,32,766,12.52,0,,4,
L-1161,2025-10-11T20:14:55.296317,2025-10-11T20:48:55.296317,Limpieza,Acondicionamiento,34,1194,11.36,0,,4,
L-1161,2025-10-11T21:21:55.296317,2025-10-11T21:41:55.296317,Control-Materia-Prima,Acondicionamiento,20,1031,15.12,0,,2,Humedad alta
L-1161,2025-10-11T21:58:55.296317,2025-10-11T22:44:55.296317,Preparacion-Alimentacion-Molinos,Molienda,46,988,14.99,0,,3,
L-1161,2025-10-11T23:01:55.296317,2025-10-12T01:43:55.296317,Molienda,Molienda,162,1020,12.65,0,atasco,2,
L-1161,2025-10-12T02:09:55.296317,2025-10-12T02:36:55.296317,Control-Calidad-Molienda,Molienda,27,878,12.28,0,,6,
L-1161,2025-10-12T03:08:55.296317,2025-10-12T03:32:55.296317,Preparacion-Dosificacion,Envasado,24,896,11.36,0,,2,
L-1161,2025-10-12T03:49:55.296317,2025-10-12T04:17:55.296317,Sellado-Etiquetado,Envasado,28,850,10.9,0,,2,
L-1162,2025-10-17T23:52:55.296317,2025-10-18T00:25:55.296317,Limpieza,Acondicionamiento,33,989,13.36,0,,4,
L-1162,2025-10-18T01:25:55.296317,2025-10-18T01:47:55.296317,Control-Materia-Prima,Acondicionamiento,22,1059,9.5,0,,6,
L-1162,2025-10-18T01:56:55.296317,2025-10-18T02:37:55.296317,Preparacion-Alimentacion-Molinos,Molienda,41,982,14.15,0,,4,
L-1162,2025-10-18T03:13:55.296317,2025-10-18T05:04:55.296317,Molienda,Molienda,111,895,11.29,0,,5,
L-1162,2025-10-18T05:26:55.296317,2025-10-18T05:47:55.296317,Control-Calidad-Molienda,Molienda,21,821,10.26,0,,3,
L-1162,2025-10-18T06:06:55.296317,2025-10-18T06:28:55.296317,Preparacion-Dosificacion,Envasado,22,838,12.17,0,,2,
L-1162,2025-10-18T07:26:55.296317,2025-10-18T08:03:55.296317,Sellado-Etiquetado,Envasado,37,815,14.25,0,,4,
L-1163,2025-10-09T15:00:55.296317,2025-10-09T15:30:55.296317,Limpieza,Acondicionamiento,30,1020,9.74,0,,4,
L-1163,2025-10-09T16:26:55.296317,2025-10-09T16:45:55.296317,Control-Materia-Prima,Acondicionamiento,19,944,12.03,0,,4,
L-1163,2025-10-09T17:31:55.296317,2025-10-09T18:26:55.296317,Preparacion-Alimentacion-Molinos,Molienda,55,1015,11.19,0,,4,
L-1163,2025-10-09T18:45:55.296317,2025-10-09T21:01:55.296317,Molienda,Molienda,136,919,12.56,0,,3,
L-1163,2025-10-09T21:49:55.296317,2025-10-09T22:12:55.296317,Control-Calidad-Molienda,Molienda,23,947,13.52,0,,3,
L-1163,2025-10-09T23:11:55.296317,2025-10-10T00:13:55.296317,Preparacion-Dosificacion,Envasado,62,881,8.0,0,falla_electrica,3,
L-1163,2025-10-10T01:08:55.296317,2025-10-10T01:53:55.296317,Sellado-Etiquetado,Envasado,45,867,13.84,94,,2,Defectos detectados
L-1164,2025-10-11T17:10:55.296317,2025-10-11T17:34:55.296317,Limpieza,Acondicionamiento,24,1015,15.97,0,,6,Humedad alta
L-1164,2025-10-11T18:29:55.296317,2025-10-11T18:46:55.296317,Control-Materia-Prima,Acondicionamiento,17,974,12.9,0,,5,
L-1164,2025-10-11T19:40:55.296317,2025-10-11T20:20:55.296317,Preparacion-Alimentacion-Molinos,Molienda,40,1014,11.07,0,,2,
L-1164,2025-10-11T20:48:55.296317,2025-10-11T23:06:55.296317,Molienda,Molienda,138,998,10.6,0,,4,
L-1164,2025-10-11T23:32:55.296317,2025-10-12T00:01:55.296317,Control-Calidad-Molienda,Molienda,29,910,14.6,0,,6,
L-1164,2025-10-12T00:25:55.296317,2025-10-12T00:44:55.296317,Preparacion-Dosificacion,Envasado,19,891,13.24,0,,3,
L-1164,2025-10-12T01:25:55.296317,2025-10-12T01:50:55.296317,Sellado-Etiquetado,Envasado,25,813,9.53,0,,4,
L-1165,2025-10-11T09:40:55.296317,2025-10-11T10:13:55.296317,Limpieza,Acondicionamiento,33,1026,9.8,0,,4,
L-1165,2025-10-11T10:23:55.296317,2025-10-11T10:43:55.296317,Control-Materia-Prima,Acondicionamiento,20,1049,15.3,0,,6,Humedad alta
L-1165,2025-10-11T11:19:55.296317,2025-10-11T12:07:55.296317,Preparacion-Alimentacion-Molinos,Molienda,48,957,14.1,0,,6,
L-1165,2025-10-11T12:16:55.296317,2025-10-11T14:08:55.296317,Molienda,Molienda,112,842,12.67,58,,5,Defectos detectados
L-1165,2025-10-11T14:23:55.296317,2025-10-11T14:49:55.296317,Control-Calidad-Molienda,Molienda,26,897,8.41,0,,3,
L-1165,2025-10-11T15:02:55.296317,2025-10-11T15:23:55.296317,Preparacion-Dosificacion,Envasado,21,916,10.43,0,,2,
L-1165,2025-10-11T16:06:55.296317,2025-10-11T16:37:55.296317,Sellado-Etiquetado,Envasado,31,846,13.16,0,,2,
L-1166,2025-09-26T12:52:55.296317,2025-09-26T13:27:55.296317,Limpieza,Acondicionamiento,35,1043,8.96,0,,6,
L-1166,2025-09-26T14:03:55.296317,2025-09-26T14:19:55.296317,Control-Materia-Prima,Acondicionamiento,16,1022,11.84,0,,4,
L-1166,2025-09-26T14:49:55.296317,2025-09-26T15:29:55.296317,Preparacion-Alimentacion-Molinos,Molienda,40,858,9.03,0,,6,
L-1166,2025-09-26T16:20:55.296317,2025-09-26T18:07:55.296317,Molienda,Molienda,107,925,9.91,0,,2,
L-1166,2025-09-26T18:27:55.296317,2025-09-26T18:48:55.296317,Control-Calidad-Molienda,Molienda,21,927,11.03,0,,2,
L-1166,2025-09-26T19:37:55.296317,2025-09-26T19:56:55.296317,Preparacion-Dosificacion,Envasado,19,748,14.16,0,,3,
L-1166,2025-09-26T20:05:55.296317,2025-09-26T20:37:55.296317,Sellado-Etiquetado,Envasado,32,872,9.04,0,,2,
L-1167,2025-10-03T01:30:55.296317,2025-10-03T01:55:55.296317,Limpieza,Acondicionamiento,25,997,15.45,0,,5,Humedad alta
L-1167,2025-10-03T02:54:55.296317,2025-10-03T03:15:55.296317,Control-Materia-Prima,Acondicionamiento,21,1006,12.65,0,,3,
L-1167,2025-10-03T03:40:55.296317,2025-10-03T04:22:55.296317,Preparacion-Alimentacion-Molinos,Molienda,42,884,10.99,0,,5,
L-1167,2025-10-03T04:35:55.296317,2025-10-03T06:36:55.296317,Molienda,Molienda,121,849,12.37,0,,6,
L-1167,2025-10-03T06:47:55.296317,2025-10-03T07:41:55.296317,Control-Calidad-Molienda,Molienda,54,929,11.92,0,falla_electrica,5,
L-1167,2025-10-03T08:08:55.296317,2025-10-03T08:26:55.296317,Preparacion-Dosificacion,Envasado,18,922,15.56,0,,4,Humedad alta
L-1167,2025-10-03T09:15:55.296317,2025-10-03T09:55:55.296317,Sellado-Etiquetado,Envasado,40,895,8.35,0,,3,
L-1168,2025-09-26T00:15:55.296317,2025-09-26T00:44:55.296317,Limpieza,Acondicionamiento,29,981,11.54,0,,3,
L-1168,2025-09-26T01:12:55.296317,2025-09-26T01:33:55.296317,Control-Materia-Prima,Acondicionamiento,21,974,12.59,125,,2,Defectos detectados
L-1168,2025-09-26T01:52:55.296317,2025-09-26T02:37:55.296317,Preparacion-Alimentacion-Molinos,Molienda,45,978,11.71,0,,3,
L-1168,2025-09-26T02:44:55.296317,2025-09-26T04:38:55.296317,Molienda,Molienda,114,915,10.5,0,,6,
L-1168,2025-09-26T05:08:55.296317,2025-09-26T05:36:55.296317,Control-Calidad-Molienda,Molienda,28,929,11.53,0,,3,
L-1168,2025-09-26T05:41:55.296317,2025-09-26T05:59:55.296317,Preparacion-Dosificacion,Envasado,18,910,9.87,0,,3,
L-1168,2025-09-26T06:06:55.296317,2025-09-26T06:43:55.296317,Sellado-Etiquetado,Envasado,37,908,12.72,0,,1,
L-1169,2025-10-18T00:39:55.296317,2025-10-18T01:11:55.296317,Limpieza,Acondicionamiento,32,847,10.27,0,,5,
L-1169,2025-10-18T01:59:55.296317,2025-10-18T02:18:55.296317,Control-Materia-Prima,Acondicionamiento,19,1107,10.04,0,,4,
L-1169,2025-10-18T03:17:55.296317,2025-10-18T04:00:55.296317,Preparacion-Alimentacion-Molinos,Molienda,43,928,17.48,0,,3,Humedad alta
L-1169,2025-10-18T04:37:55.296317,2025-10-18T06:40:55.296317,Molienda,Molienda,123,739,8.1,0,,2,
L-1169,2025-10-18T07:04:55.296317,2025-10-18T07:29:55.296317,Control-Calidad-Molienda,Molienda,25,966,12.04,0,,3,
L-1169,2025-10-18T07:43:55.296317,2025-10-18T08:03:55.296317,Preparacion-Dosificacion,Envasado,20,817,14.52,0,,4,
L-1169,2025-10-18T08:55:55.296317,2025-10-18T09:31:55.296317,Sellado-Etiquetado,Envasado,36,847,10.19,0,,4,
L-1170,2025-10-06T18:04:55.296317,2025-10-06T18:39:55.296317,Limpieza,Acondicionamiento,35,1000,10.2,0,,3,
L-1170,2025-10-06T19:18:55.296317,2025-10-06T19:43:55.296317,Control-Materia-Prima,Acondicionamiento,25,1052,16.48,0,,5,Humedad alta
L-1170,2025-10-06T20:21:55.296317,2025-10-06T21:05:55.296317,Preparacion-Alimentacion-Molinos,Molienda,44,918,14.43,123,,3,Defectos detectados
L-1170,2025-10-06T21:13:55.296317,2025-10-06T23:07:55.296317,Molienda,Molienda,114,873,12.31,0,,3,
L-1170,2025-10-06T23:27:55.296317,2025-10-06T23:53:55.296317,Control-Calidad-Molienda,Molienda,26,833,11.88,0,,3,
L-1170,2025-10-07T00:13:55.296317,2025-10-07T00:30:55.296317,Preparacion-Dosificacion,Envasado,17,918,10.93,0,,4,
L-1170,2025-10-07T00:40:55.296317,2025-10-07T01:20:55.296317,Sellado-Etiquetado,Envasado,40,924,11.28,0,,4,
L-1171,2025-10-21T08:37:55.296317,2025-10-21T09:06:55.296317,Limpieza,Acondicionamiento,29,882,13.88,66,,4,Defectos detectados
L-1171,2025-10-21T09:49:55.296317,2025-10-21T10:05:55.296317,Control-Materia-Prima,Acondicionamiento,16,913,11.27,0,,4,
L-1171,2025-10-21T10:39:55.296317,2025-10-21T11:22:55.296317,Preparacion-Alimentacion-Molinos,Molienda,43,1033,9.77,0,,3,
L-1171,2025-10-21T11:27:55.296317,2025-10-21T13:28:55.296317,Molienda,Molienda,121,974,12.24,0,,5,
L-1171,2025-10-21T13:58:55.296317,2025-10-21T14:25:55.296317,Control-Calidad-Molienda,Molienda,27,888,8.43,0,,2,
L-1171,2025-10-21T14:37:55.296317,2025-10-21T14:57:55.296317,Preparacion-Dosificacion,Envasado,20,820,14.14,0,,3,
L-1171,2025-10-21T15:51:55.296317,2025-10-21T16:31:55.296317,Sellado-Etiquetado,Envasado,40,819,9.11,0,,4,
L-1172,2025-10-04T20:33:55.296317,2025-10-04T21:02:55.296317,Limpieza,Acondicionamiento,29,1000,12.66,0,,2,
L-1172,2025-10-04T21:51:55.296317,2025-10-04T22:10:55.296317,Control-Materia-Prima,Acondicionamiento,19,965,8.0,0,,6,
L-1172,2025-10-04T22:57:55.296317,2025-10-04T23:34:55.296317,Preparacion-Alimentacion-Molinos,Molienda,37,955,11.67,0,,5,
L-1172,2025-10-05T00:04:55.296317,2025-10-05T01:53:55.296317,Molienda,Molienda,109,736,16.8,0,,5,Humedad alta
